# Source: paul ransfield (ordered by category and word length)
# Attribution: paul ransfield, Kapai Group
# haporiCRM_ID: to be supplied
# List: 1800 — The Core Foundation Words
category,word
Professions,Ornithologist
Professions,Postmodernist
Professions,Social Worker
Professions,Structuralist
Professions,Volcanologist
Professions,Vulcanologist
Professions,Animal Trainer
Professions,Anthropologist
Professions,Astrophysicist
Professions,Epistemologist
Professions,Existentialist
Professions,Market Analyst
Professions,Museum Curator
Professions,Paleontologist
Professions,Police Officer
Professions,Policy Analyst
Professions,Conservationist
Professions,Network Analyst
Professions,Ophthalmologist
Professions,Phenomenologist
Professions,Quality Analyst
Professions,Systems Analyst
Professions,Waiter/Waitress
Professions,Anesthesiologist
Professions,Business Analyst
Professions,Computer Analyst
Professions,Environmentalist
Professions,Flight Attendant
Professions,Forensic Analyst
Professions,Marine Biologist
Professions,Research Analyst
Professions,Security Analyst
Professions,Critical Theorist
Professions,Deconstructionist
Professions,Financial Analyst
Professions,Functional Analyst
Professions,Management Analyst
Professions,Wildlife Biologist
Professions,Political Scientist
Professions,Intelligence Analyst
Sports,BMX
Sports,Golf
Sports,Judo
Sports,Luge
Sports,Pool
Sports,Bocce
Sports,Bowls
Sports,Darts
Sports,Field
Sports,Relay
Sports,Rugby
Sports,Track
Sports,Boxing
Sports,Discus
Sports,Diving
Sports,Hockey
Sports,Karate
Sports,NASCAR
Sports,Rowing
Sports,Skiing
Sports,Soccer
Sports,Sprint
Sports,Squash
Sports,Tennis
Sports,Archery
Sports,Bobsled
Sports,Cricket
Sports,Croquet
Sports,Curling
Sports,Cycling
Sports,Fencing
Sports,Frisbee
Sports,Hurdles
Sports,Javelin
Sports,Netball
Sports,Parkour
Sports,Sailing
Sports,Snooker
Sports,Surfing
Sports,Baseball
Sports,Biathlon
Sports,Canoeing
Sports,Crossfit
Sports,Foosball
Sports,Football
Sports,Handball
Sports,Ice Golf
Sports,Ice Luge
Sports,Ice Polo
Sports,Ice Yoga
Sports,Kayaking
Sports,Lacrosse
Sports,Marathon
Sports,Petanque
Sports,Rallying
Sports,Shot Put
Sports,Skeleton
Sports,Swimming
Sports,Badminton
Sports,Billiards
Sports,Broomball
Sports,Decathlon
Sports,Disc Golf
Sports,High Jump
Sports,Ice Cross
Sports,Ice Rugby
Sports,Long Jump
Sports,Nine-Ball
Sports,Ping Pong
Sports,Skydiving
Sports,Taekwondo
Sports,Triathlon
Sports,Wrestling
Sports,Air Hockey
Sports,Basketball
Sports,Eight-Ball
Sports,Equestrian
Sports,Gymnastics
Sports,Ice Biking
Sports,Ice Diving
Sports,Ice Hockey
Sports,Ice Racing
Sports,Ice Rescue
Sports,Paddleball
Sports,Pentathlon
Sports,Pickleball
Sports,Pole Vault
Sports,Snowkiting
Sports,Triathlons
Sports,Tug-of-War
Sports,Volleyball
Sports,Water Polo
Sports,Beach Rugby
Sports,Formula One
Sports,Freerunning
Sports,Ice Archery
Sports,Ice Boating
Sports,Ice Bowling
Sports,Ice Curling
Sports,Ice Dancing
Sports,Ice Fishing
Sports,Ice Rafting
Sports,Ice Sailing
Sports,Ice Skating
Sports,Ice Surfing
Sports,Iceboarding
Sports,Kitesurfing
Sports,Land Kiting
Sports,Parachuting
Sports,Paragliding
Sports,Racquetball
Sports,Short Track
Sports,Ski Jumping
Sports,Slacklining
Sports,Snowshoeing
Sports,Triathletes
Sports,Windsurfing
Sports,BASE Jumping
Sports,Beach Soccer
Sports,Beach Tennis
Sports,Bodyboarding
Sports,Bodybuilding
Sports,Calisthenics
Sports,Field Hockey
Sports,Flowboarding
Sports,Hang Gliding
Sports,Horse Racing
Sports,Ice Canoeing
Sports,Ice Climbing
Sports,Ice Jousting
Sports,Ice Swimming
Sports,Ice Yachting
Sports,Kite Surfing
Sports,Kneeboarding
Sports,Landboarding
Sports,Motor Racing
Sports,Powerlifting
Sports,Rugby Sevens
Sports,Sandboarding
Sports,Shuffleboard
Sports,Skimboarding
Sports,Snowboarding
Sports,Snowmobiling
Sports,Table Hockey
Sports,Table Tennis
Sports,Trampolining
Sports,Wakeboarding
Sports,Arm Wrestling
Sports,Ice Sculpting
Sports,Rock Climbing
Sports,Roller Hockey
Sports,Skateboarding
Sports,Speed Skating
Sports,Street Hockey
Sports,Weightlifting
Sports,Beach Handball
Sports,Beach Ultimate
Sports,Figure Skating
Sports,Ice Jet Skiing
Sports,Ice Volleyball
Sports,Mountaineering
Sports,Street Workout
Sports,Sumo Wrestling
Sports,Canopy Piloting
Sports,Downhill Skiing
Sports,Nordic Combined
Sports,Wingsuit Flying
Sports,Beach Volleyball
Sports,Freestyle Skiing
Sports,Horseback Riding
Sports,Mountainboarding
Sports,Ultimate Frisbee
Sports,Cross-Country Skiing
Sports,Synchronized Swimming
Transport,Bike
Transport,Boat
category,word
